,availability,avg_rating,brand,color,currency,description,images,name,price,original_price,review_count,scraped_at,url,category,cloth_gender
528,instock,3.0,adidas,collegiate navy,usa,"a fleece golf anorak made in part with recycled materials. stay on par during cool-weather rounds in this adidas golf anorak. soft fleece keeps you warm and cozy through 18 holes, and a water-repellent finish sheds light rain so you stay dry through your final putt. a hood with a small front zip adds extra protection when you need it. stash your scorecard in the center-front zip pocket for easy access and play through.  made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/539e2a139b854a9fbaf7eb02c9ebb6d7_9366/Textured_Anorak_Blue_HZ3211_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/6f9301c15a374017ba9edb2371dff603_9366/Textured_Anorak_Blue_HZ3211_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/775d95a9247a41e9b8711ac8629a84e9_9366/Textured_Anorak_Blue_HZ3211_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d90afee20e9b47349405afb9012cc27b_9366/Textured_Anorak_Blue_HZ3211_01_laydown.jpg']",textured anorak,61,110,24,2023-12-11 08:04:33,https://www.adidas.com/us/textured-anorak/HZ3211.html,clothing,men
529,instock,3.0,adidas,black / white,usa,"a comfortable track jacket made with recycled materials. it's called a warm-up jacket for a reason. the perfect layer to get your mind and muscles ready, this adidas jacket is made from classic sport tricot for a smooth look and feel. ribbed details help it stay in place. the full zip makes it easy to take off once you're in the zone and pull right back on when it's time to head out. the sleek layer isn't limited to your workout though. 3-stripes are all about versatility.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/8d7b43159e2643c08d3fad250061730c_9366/Essentials_Warm-Up_3-Stripes_Track_Jacket_Black_H46099_01_laydown.jpg']",essentials warm-up 3-stripes track jacket,55,55,1575,2023-12-11 08:05:25,https://www.adidas.com/us/essentials-warm-up-3-stripes-track-jacket/H46099.html,clothing,men
530,instock,4.6,adidas,arctic fusion f23 / black,usa,"wind-resistant running jacket with a drop tail hem and reflective details. whether you're hitting the pavement with your community or on your own, there's nothing quite like the joyful rush of a runner's high. one thing's for sure: comfort and support are paramount in maximizing your daily run.   when the going gets tough, zip up in this adidas running jacket and get going. stay on pace through long training runs and speed workouts alike despite the weather thanks to wind.rdy. extra coverage comes from the stand-up collar and droptail hem, and reflective details provide added visibility in low light. made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/d6e4fea225d84b7eadbd6d927d0ad984_9366/Own_the_Run_Allover_Print_Jacket_Turquoise_IL4798_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2c2c3c3efa3f4a52978ff67af20043e9_9366/Own_the_Run_Allover_Print_Jacket_Turquoise_IL4798_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ecef34f8b7994fce901dd6f327797102_9366/Own_the_Run_Allover_Print_Jacket_Turquoise_IL4798_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/8b6ecaf4494e4db19e4f62e53da0ebdc_9366/Own_the_Run_Allover_Print_Jacket_Turquoise_IL4798_01_laydown.jpg']",own the run allover print jacket,29,95,36,2023-12-11 08:05:44,https://www.adidas.com/us/own-the-run-allover-print-jacket/IL4798.html,clothing,men
531,instock,3.0,adidas,wonder steel,usa,"lightweight, packable jacket made with recycled materials and primaloft gold insulation for premium warmth. when you're moving through the elements in search of big adventure, reliable insulation and flexibility are essential. this lightweight jacket, made from 100% recycled materials is ready for any outing. primaloft gold technology provides premium insulation, with the stretch and breathability to head up any hill, which continues to perform, even when wet. the adjustable hem and elastic binding on the hood and cuffs allow it to fit perfectly to your body shape and under the outer shell. and when the weather drives up, it folds up neatly into its own pack-it pocket.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/7253eb7db09641cda3f6d6e9d2cc6dde_9366/TERREX_XPERIOR_VARILITE_PRIMALOFT_HOODED_JACKET_Blue_IB4232_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/c8a9c39037be47728eca7efc8f389393_9366/TERREX_XPERIOR_VARILITE_PRIMALOFT_HOODED_JACKET_Blue_IB4232_HM3_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2c7b0ca9bbe8409cb84941ead9487533_9366/TERREX_XPERIOR_VARILITE_PRIMALOFT_HOODED_JACKET_Blue_IB4232_HM4.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/f25c3f353cc64ce1866aeb289010d8f4_9366/TERREX_XPERIOR_VARILITE_PRIMALOFT_HOODED_JACKET_Blue_IB4232_HM5.jpg']",terrex xperior varilite primaloft hooded jacket,250,250,12,2023-12-11 08:05:56,https://www.adidas.com/us/terrex-xperior-varilite-primaloft-hooded-jacket/IB4232.html,clothing,men
532,instock,3.0,adidas,black / grey five,usa,"nyc running jacket made with recycled materials. from the start on staten island to the finish in central park, running through nyc is a one-of-a-kind journey. give it your all in the nyc running jacket (gender neutral) — from training all the way up to race days.   the lightweight ripstop has a durable water-repellent coating that keeps you comfortable when you're training or racing in damp weather. reflective details shine bright through every borough. this running jacket was made using unitefit — an all-gender fit system that was created with a spectrum of sizes, genders and forms in mind.  made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/d845bbf2b9af426e84613d6e394b7dfe_9366/NYC_Running_Jacket_Gender_Neutral_Black_IL2536_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/9264ca181d7344108f7df5cf1b532808_9366/NYC_Running_Jacket_Gender_Neutral_Black_IL2536_HM3_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/13a4e3cc72844fc58cf2a0eec75ba2de_9366/NYC_Running_Jacket_Gender_Neutral_Black_IL2536_HM4.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/7d926a89ae714881bcecd87d37652781_9366/NYC_Running_Jacket_Gender_Neutral_Black_IL2536_HM5.jpg']",nyc running jacket (gender neutral),84,120,2,2023-12-11 08:06:32,https://www.adidas.com/us/nyc-running-jacket-gender-neutral/IL2536.html,clothing,running
533,instock,3.0,adidas,shadow red,usa,"a versatile fleece midlayer designed with mobility in mind. dawn patrol starts. exposed summit pitches. this adidas hooded fleece is the versatile midlayer you can wear through it all. engineered for breathability and mobility, it maintains a lightweight minimalist design for easy packing and a wide range of wear. high-reach patterning lets you make every move without restriction, while a body-mapped material mix adds breathability where you need it most and durability and comfort where essential. a high collar and hood add the extra level of warmth needed for short summit stays and changing weather.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/5d6186a862114a25bf6adf51b7c99dad_9366/Techrock_Ultralight_1-2-Zip_Hooded_Fleece_Jacket_Burgundy_IA1811_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/a6bfac8cae574bea8c3109ff8336a036_9366/Techrock_Ultralight_1-2-Zip_Hooded_Fleece_Jacket_Burgundy_IA1811_22_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/a710bce0932a44d091b364b2194391bc_9366/Techrock_Ultralight_1-2-Zip_Hooded_Fleece_Jacket_Burgundy_IA1811_23_hover_model.jpg']",techrock ultralight 1/2-zip hooded fleece jacket,54,180,9,2023-12-11 08:06:40,https://www.adidas.com/us/techrock-ultralight-1-2-zip-hooded-fleece-jacket/IA1811.html,clothing,men
534,instock,3.0,adidas,black / shadow red,usa,"a lightweight, waterproof and breathable jacket that keeps you dry in waist-deep powder. explore the backcountry and free ride in style in our 3l gore-tex snow jacket. the expertly engineered 3l gore-tex fabric offers protection from the elements and optimum functionality in the backcountry and beyond. lightweight and breathable, this bonded three-layer jacket will keep you dry in waist-deep powder to ice and rain on the ascent. equipped with an adjustable hood to go over helmets, padded chest pockets for valuables and pit vents to help with temperature control - head into the snow with confidence.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/a860bfd940544e09bfba4b74afa31926_9366/TERREX_TECHROCK_3L_GORE-TEX_C-KNIT_JACKET_Black_IB4238_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b717ddf7cb594c068e3cde0683846ea9_9366/TERREX_TECHROCK_3L_GORE-TEX_C-KNIT_JACKET_Black_IB4238_HM3_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d89600e0e6e344d1afd4380cd12b053d_9366/TERREX_TECHROCK_3L_GORE-TEX_C-KNIT_JACKET_Black_IB4238_HM4.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/7ab115109c374039b123d0ee47500145_9366/TERREX_TECHROCK_3L_GORE-TEX_C-KNIT_JACKET_Black_IB4238_HM5.jpg']",terrex techrock 3l gore-tex c-knit jacket,650,650,0,2023-12-11 08:07:02,https://www.adidas.com/us/terrex-techrock-3l-gore-tex-c-knit-jacket/IB4238.html,clothing,men
535,instock,3.0,adidas,brown,usa,"an eye for the unexpected. using imagination, wit and a strong point of view, jason dill's built a lasting legacy in skateboarding. the dill tech shell mixes his signature collage aesthetics with 3-stripes iconography. made with a rain.rdy waterproofing construction, the dill tech shell combines modern design and water-resistant, seam-sealed construction for a unique, functional piece.  this jacket was made using unitefit — an all-gender fit system that was created with a spectrum of sizes, genders and forms in mind. made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/b14bb934c0544e2f942888ae0cfa64cc_9366/Dill_Eyes_Tech_Shell_Jacket_Brown_IM4664_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b4fc0496a4cc4bffb6e8e1cfcae1d8da_9366/Dill_Eyes_Tech_Shell_Jacket_Brown_IM4664_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e058b179d5574425971e349e58e50d21_9366/Dill_Eyes_Tech_Shell_Jacket_Brown_IM4664_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/664286499d43485e8aacafd401838155_9366/Dill_Eyes_Tech_Shell_Jacket_Brown_IM4664_01_laydown.jpg']",dill eyes tech shell jacket,120,200,0,2023-12-11 08:07:13,https://www.adidas.com/us/dill-eyes-tech-shell-jacket/IM4664.html,clothing,originals
538,instock,5.0,adidas,black,usa,"a lightweight trae young jacket, made with a blend of recycled and renewable materials. you've breezed past defenders like trae young does, now you can rep your favorite player off the court in this adidas basketball jacket. it's made with lightweight fabric so you can move around freely, while aeroready helps keep you dry no matter where the day takes you. the classic 3-stripes run from the neck to the forearms for that iconic look.  a minimum of 70% of this product is a blend of recycled and renewable materials.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/874612ae34524da8b1d2afa10189225d_9366/Trae_Tech_Jacket_Black_IL1617_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/5e14a245bc2a426bbf9fafa10189994b_9366/Trae_Tech_Jacket_Black_IL1617_22_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/06390ac0e16d4c8abd2cafa101895f77_9366/Trae_Tech_Jacket_Black_IL1617_23_hover_model.jpg']",trae tech jacket,60,120,6,2023-12-11 08:09:41,https://www.adidas.com/us/trae-tech-jacket/IL1617.html,clothing,men
539,outofstock,3.0,adidas,white / lucid lemon f23,usa,"wind-resistant running jacket with a drop tail hem and reflective details. whether you're hitting the pavement with your community or on your own, there's nothing quite like the joyful rush of a runner's high. one thing's for sure: comfort and support are paramount in maximizing your daily run.   when the going gets tough, zip up in this adidas running jacket and get going. stay on pace through long training runs and speed workouts alike despite the weather thanks to wind.rdy. extra coverage comes from the stand-up collar and droptail hem, and reflective details provide added visibility in low light. made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/98712fe7bc5c4860b6bf81b88b44da40_9366/Own_the_Run_Allover_Print_Jacket_White_IL4797_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/8ee8a0e45420448e98fc990ae95680f1_9366/Own_the_Run_Allover_Print_Jacket_White_IL4797_HM3_hover.jpg']",own the run allover print jacket,29,95,0,2023-12-11 08:10:49,https://www.adidas.com/us/own-the-run-allover-print-jacket/IL4797.html,clothing,men
540,instock,3.0,adidas,grey two,usa,"a super-soft jacket made with a blend of recycled and renewable materials. dress like basketball royalty in this adidas bomber jacket. it's made from a sleek satin fabric that feels smooth to the touch. gold hits throughout pay homage to the regal nature of donovan mitchell's game. the values of equality, education and excellence are embroidered on the chest, while the ""spida"" script on the back nods to one of the most exciting players on the planet.  a minimum of 70% of this product is a blend of recycled and renewable materials.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/d78b974057ac499ea62c15f2eb482a24_9366/D.O.N._Bomber_Jacket_Grey_IJ0282_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/cfea2cb57e3e48a085729005d2a7ec0b_9366/D.O.N._Bomber_Jacket_Grey_IJ0282_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/60df5b79efcf41439f7db3894d95d708_9366/D.O.N._Bomber_Jacket_Grey_IJ0282_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/14425da6f53446cd9367afab016b397f_9366/D.O.N._Bomber_Jacket_Grey_IJ0282_01_laydown.jpg']",d.o.n. bomber jacket,88,110,1,2023-12-11 08:10:57,https://www.adidas.com/us/d.o.n.-bomber-jacket/IJ0282.html,clothing,men
541,instock,3.0,adidas,black / wonder steel f22,usa,"a flexible rain.rdy anorak for mountaineering. adventuring into the alpine? pack this terrex anorak and grab your poles for a day hike or a multiday expedition. the adidas primeknit rain.rdy shell is designed to keep you dry in wet, windy weather as you climb, while its flexible, half-zip build gives you a full range of movement. stay warm against the elements at the summit with a fully adjustable hood.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/f6ec890779d04f94807daf17011252a2_9366/TERREX_Techrock_RAIN.RDY_Anorak_Black_HU1829_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/bd70a73b658c4b64ac56af1701125af8_9366/TERREX_Techrock_RAIN.RDY_Anorak_Black_HU1829_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2c6dbf31456542449ef3af170112631e_9366/TERREX_Techrock_RAIN.RDY_Anorak_Black_HU1829_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/a5d8d2182bde4fb8b6d2af170112a79d_9366/TERREX_Techrock_RAIN.RDY_Anorak_Black_HU1829_01_laydown.jpg']",terrex techrock rain.rdy anorak,380,380,1,2023-12-11 08:11:10,https://www.adidas.com/us/terrex-techrock-rain.rdy-anorak/HU1829.html,clothing,men
542,instock,3.0,adidas,night indigo,usa,"a warm fleece jacket made with recycled materials. when the temperature drops, you need to be prepared. because you have things to do, and those plans don't shift just because the weather does. enter this adidas jacket. it's made from soft teddy fleece, which means it provides nothing but comfort and warmth. and style, which goes without saying.  made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/6f2c1a8ed0b143b68c8cae67012db78b_9366/Adicolor_Classics_Trefoil_Teddy_Fleece_Jacket_Blue_HK7296_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/df11ed4ff68d459192d0ae67012dc15b_9366/Adicolor_Classics_Trefoil_Teddy_Fleece_Jacket_Blue_HK7296_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/653d433e39fc4dcc9814ae67012dca4a_9366/Adicolor_Classics_Trefoil_Teddy_Fleece_Jacket_Blue_HK7296_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d05b03c5b57a4473857dae67012df91f_9366/Adicolor_Classics_Trefoil_Teddy_Fleece_Jacket_Blue_HK7296_01_laydown.jpg']",adicolor classics trefoil teddy fleece jacket,80,80,122,2023-12-11 08:11:40,https://www.adidas.com/us/adicolor-classics-trefoil-teddy-fleece-jacket/HK7296.html,clothing,men
543,instock,3.0,adidas,black,usa,"a wind-resistant jacket made with recycled materials. whether you're hitting the pavement with your community or on your own, there's nothing quite like the joyful rush of a runner's high. one thing's for sure: comfort and support are paramount in maximizing your daily run.   the own the run jacket combines a favorite full-zip silhouette with adidas wind.rdy technology that resists wind and repels rain when you're out in the elements. reflective hits, an adjustable hood and zip pockets keep you seen and sheltered and provide storage for small items. preshaped sleeves provide the best fit as you put in the kms, while a dropped back hem adds confident coverage. made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/3420e5524a6b4de99f68242ee0bc3f80_9366/Own_the_Run_Jacket_Black_HZ4523_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b83dcfc0eaa245a7bbf3669f1baeb6ce_9366/Own_the_Run_Jacket_Black_HZ4523_HM3_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/88d22af50b1644c08e22b511431668e9_9366/Own_the_Run_Jacket_Black_HZ4523_HM4.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/7b74769541a94d3b81d78e6f0cdd10c5_9366/Own_the_Run_Jacket_Black_HZ4523_HM5.jpg']",own the run jacket,90,90,151,2023-12-11 08:12:15,https://www.adidas.com/us/own-the-run-jacket/HZ4523.html,clothing,men
546,instock,4.3,adidas,black,usa,"lightweight, packable jacket made with recycled materials and primaloft gold insulation for premium warmth. when you're moving through the elements in search of big adventure, reliable insulation and flexibility are essential. this lightweight jacket, made from 100% recycled materials is ready for any outing. primaloft gold technology provides premium insulation, with the stretch and breathability to head up any hill, which continues to perform, even when wet. the adjustable hem and elastic binding on the hood and cuffs allow it to fit perfectly to your body shape and under the outer shell. and when the weather drives up, it folds up neatly into its own pack-it pocket.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/c96c92ba08d04089a1f348d2120eb30c_9366/TERREX_XPERIOR_VARILITE_PRIMALOFT_HOODED_JACKET_Black_IB4233_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b1d111e0b6c64fe7afa8385539520571_9366/TERREX_XPERIOR_VARILITE_PRIMALOFT_HOODED_JACKET_Black_IB4233_HM3_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/9ccfcbd31dd94902b0b3a0f4a9d003d7_9366/TERREX_XPERIOR_VARILITE_PRIMALOFT_HOODED_JACKET_Black_IB4233_HM4.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e7636794e7aa42709f39913c82936c30_9366/TERREX_XPERIOR_VARILITE_PRIMALOFT_HOODED_JACKET_Black_IB4233_HM5.jpg']",terrex xperior varilite primaloft hooded jacket,250,250,12,2023-12-11 08:13:41,https://www.adidas.com/us/terrex-xperior-varilite-primaloft-hooded-jacket/IB4233.html,clothing,men
547,instock,3.0,adidas,black,usa,"a bomber jacket for comfort on the go, made with recycled content. when only the best will do, this adidas bomber jacket is an obvious addition to your training wardrobe. its water-repellent coating sheds light showers as you walk to the gym. its zip pockets keep small items secure as you head to the juice bar. and with just as much style as performance, you'll look good before, between and after workouts.  made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/f5494e25887a4af9a17caec801098200_9366/Best_of_adidas_Training_Bomber_Jacket_Black_HG3107_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/98e366455d1c400dbad8aec801098a17_9366/Best_of_adidas_Training_Bomber_Jacket_Black_HG3107_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/71b2e45d1f7e4df2aa91aec80109929b_9366/Best_of_adidas_Training_Bomber_Jacket_Black_HG3107_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2d5ec0dad67a49889be3aec80109b66e_9366/Best_of_adidas_Training_Bomber_Jacket_Black_HG3107_01_laydown.jpg']",best of adidas training bomber jacket,76,190,16,2023-12-11 08:14:06,https://www.adidas.com/us/best-of-adidas-training-bomber-jacket/HG3107.html,clothing,men
548,instock,3.0,adidas,preloved yellow,usa,"a waterproof three-layer ski shell made in part with recycled materials. backcountry tours and high-energy resort days require versatile layers. introducing the terrex techrock 3l nylon rain.rdy jacket which features lightweight, technical three-layer construction for easy layering and low-volume packing. from the underarm vents to the snow skirt and adjustable hood, skier-designed details help you adapt to the weather. using advanced waterproofing materials and construction, adidas rain.rdy products keep the water out. inner cuffs with thumb loops create a snug seal to match your gloves and keep you warmer.  made with a series of recycled materials and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/65fae992a2914d3dbcca317a0db0cf0d_9366/Terrex_Techrock_3-Layer_Post_Consumer_Nylon_RAIN.RDY_Jacket_Yellow_IB1086_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/1e11ad9d8916460b9d8f9bb8bdcb019c_9366/Terrex_Techrock_3-Layer_Post_Consumer_Nylon_RAIN.RDY_Jacket_Yellow_IB1086_HM3_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e627a19fb6474db99d6aec739e36a07a_9366/Terrex_Techrock_3-Layer_Post_Consumer_Nylon_RAIN.RDY_Jacket_Yellow_IB1086_HM4.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/995a03c3a6b144558365044a6c22cab8_9366/Terrex_Techrock_3-Layer_Post_Consumer_Nylon_RAIN.RDY_Jacket_Yellow_IB1086_HM5.jpg']",terrex techrock 3-layer post consumer nylon rain.rdy jacket,500,500,9,2023-12-11 08:14:38,https://www.adidas.com/us/terrex-techrock-3-layer-post-consumer-nylon-rain.rdy-jacket/IB1086.html,clothing,men
549,instock,3.0,adidas,wonder steel f22,usa,"reliable, waterproof outer layer that packs down into a pocket. short and simple or long and winding, when you pursue adventure, a reliable waterproof is essential. the terrex xperior outer jacket features a gore-tex paclite outer fabric that provides waterproofing while remaining breathable when the hike gets more intense and the rain starts falling. while the ykk aquaguard zippers are water-repellant, the adjustable cuffs and hem allow you to customize it to your needs. the jacket is packable, so folds away easily. plus, the integrated visor in the hood keeps the rain at bay and helps you maintain good visibility even when the rain is getting stronger.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/42f216a774af49d4a25eaf700122104b_9366/TERREX_Xperior_GORE-TEX_Paclite_Rain_Jacket_Blue_HN2908_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b0c7ad12498c4e8a90ddaf7001221838_9366/TERREX_Xperior_GORE-TEX_Paclite_Rain_Jacket_Blue_HN2908_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/662c09ab4e4047438ea6af70012220b0_9366/TERREX_Xperior_GORE-TEX_Paclite_Rain_Jacket_Blue_HN2908_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/076b9bcf2c2844f38c91af7001224f30_9366/TERREX_Xperior_GORE-TEX_Paclite_Rain_Jacket_Blue_HN2908_01_laydown.jpg']",terrex xperior gore-tex paclite rain jacket,154,220,23,2023-12-11 08:15:15,https://www.adidas.com/us/terrex-xperior-gore-tex-paclite-rain-jacket/HN2908.html,clothing,men
550,instock,3.0,adidas,wonder beige,usa,"a fleecy soft hooded jacket made in part with recycled materials. say hello to quintessential cosiness. this adidas jacket has a monochrome design inspired by contemporary minimalism. a micro trefoil and understated binding give it elevated edge, while the full zip closure and drawcord-adjustable hood keep you warm and comfortable as you go through your day. welted zip pockets keep your look clean and modern.  made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/60b6b64a196d411ea951a16e43d46983_9366/Premium_Essentials_Fleece_Jacket_Beige_IM4441_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/22cccabde9624029ac55d9211c653be5_9366/Premium_Essentials_Fleece_Jacket_Beige_IM4441_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/11dd429d32cb4cc5b7ff5ec10e0eeb95_9366/Premium_Essentials_Fleece_Jacket_Beige_IM4441_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2e5969668fd0490c86369c8988bb5e4c_9366/Premium_Essentials_Fleece_Jacket_Beige_IM4441_01_laydown.jpg']",premium essentials fleece jacket,110,110,33,2023-12-11 08:16:24,https://www.adidas.com/us/premium-essentials-fleece-jacket/IM4441.html,clothing,men
551,instock,3.0,adidas,black,usa,"a classic puffer jacket to ease icy days. fusing fashion, function and technical outerwear, this jacket reflects all things adidas. the quilted build will keep you toasty while the molded hood and zip pockets make it easy to go from town to trail. this style is designed to complement the adicolor range, so outfit-making is always effortless.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/f7c7398891244fa7be7c91b74f43e3cd_9366/Adicolor_Down_Regen_Hooded_Puffer_Jacket_Black_IL2572_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b67eb8891c7b4553be8cacda8b994197_9366/Adicolor_Down_Regen_Hooded_Puffer_Jacket_Black_IL2572_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/df2333c83c8e42bbbc22a86175996096_9366/Adicolor_Down_Regen_Hooded_Puffer_Jacket_Black_IL2572_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4f04eccc51b449d2842f3c498021e098_9366/Adicolor_Down_Regen_Hooded_Puffer_Jacket_Black_IL2572_01_laydown.jpg']",adicolor down regen hooded puffer jacket,250,250,12,2023-12-11 08:17:10,https://www.adidas.com/us/adicolor-down-regen-hooded-puffer-jacket/IL2572.html,clothing,men
552,instock,4.6,adidas,wonder taupe,usa,"a comfortable bomber jacket made in collaboration with parley for the oceans. show your style in this adidas bomber jacket. it has a laid-back look that makes a statement the moment you put it on. the design aims to raise awareness about coral bleaching, show the beauty of our underwater world, and encourage the work and dedication needed to help protect the future of the oceans. two front zip pockets have subtle 3-stripes details on the flaps.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/e4de8f1886f344fab6a1afb900132daf_9366/adidas_x_Parley_Bomber_Jacket_Brown_HR6982_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/9ffb2dfe4965412d93eaafb90013cc59_9366/adidas_x_Parley_Bomber_Jacket_Brown_HR6982_22_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/f63acabb0bb8453d99acafb900137326_9366/adidas_x_Parley_Bomber_Jacket_Brown_HR6982_23_hover_model.jpg']",adidas x parley bomber jacket,90,300,5,2023-12-11 08:19:26,https://www.adidas.com/us/adidas-x-parley-bomber-jacket/HR6982.html,clothing,men
